t,variable,value,scenario,is_baseline,regime,uncertainty,value_lo,value_hi
9,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,nickel,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,platinum,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,silver,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,soybeans,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,tin,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
2,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
3,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
4,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
5,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
6,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
7,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
8,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
9,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
10,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
11,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
12,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
13,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
14,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
15,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
16,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
17,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
18,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
19,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
20,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
21,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
22,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
23,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
24,zinc,0,girf-ngas-1sigma,TRUE,combined,vix,NA,NA
1,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,aluminium,-0.10167523645277596,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,aluminium,-0.17283122240062665,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,aluminium,-0.024265263527005615,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,aluminium,-0.06531226850928262,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,aluminium,-0.08245524480350057,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,aluminium,-0.11524735768240772,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,aluminium,-0.04981082105270855,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,aluminium,-0.0174141888092493,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,aluminium,-0.02721664550550214,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,aluminium,0.042341502571799514,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
23,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
24,aluminium,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
1,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,cocoa,-0.07683734938887875,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,cocoa,-0.14435841228744872,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,cocoa,-0.056882778940686246,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,cocoa,-0.26308308144758835,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,cocoa,-0.31710764503599126,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,cocoa,-0.17160583400210938,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,cocoa,-0.08747032147544107,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,cocoa,-0.10101707892947535,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,cocoa,-0.1770151122833666,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,cocoa,-0.09363872409682371,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
23,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
24,cocoa,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
1,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,coffee_arabic,-0.00423319792273474,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,coffee_arabic,-0.052842227392160754,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,coffee_arabic,-0.014475157112084101,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,coffee_arabic,-0.02354705828134283,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,coffee_arabic,-0.07294673079518668,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,coffee_arabic,-0.0931648037071528,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,coffee_arabic,0.02180595697665794,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,coffee_arabic,0.007589376767349855,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,coffee_arabic,-0.046366483570075785,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,coffee_arabic,-0.033687919212078664,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
23,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
24,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
1,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,copper,-0.08110205424164098,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,copper,-0.23476754687851867,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,copper,-0.04030060762571971,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,copper,-0.09521886508580481,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,copper,-0.11731936910628477,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,copper,-0.10022592163292454,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,copper,-0.016720693254809245,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,copper,0.015131103854036874,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,copper,0.011824473221284946,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,copper,0.05294995934784977,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
23,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
24,copper,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
1,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,cotton_a_indx,0.08526442129135436,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,cotton_a_indx,0.08667178625240264,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,cotton_a_indx,-0.00820546242411263,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,cotton_a_indx,-0.12588977887765598,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,cotton_a_indx,-0.2132141750515034,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,cotton_a_indx,-0.16756002505350584,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,cotton_a_indx,-0.024725570189448584,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,cotton_a_indx,0.08537647221722366,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,cotton_a_indx,0.134545358388357,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,cotton_a_indx,0.098597845470604,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
23,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
24,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
1,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,crude_wti,-0.17826586598874966,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,crude_wti,-0.0960376457317146,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,crude_wti,0.0815517909367846,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,crude_wti,-0.025183505599078643,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,crude_wti,-0.023892456212945827,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,crude_wti,-0.04027222534295609,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,crude_wti,-0.08459749868634636,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,crude_wti,-0.07877557133858663,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,crude_wti,-0.030301609345611696,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,crude_wti,0.05844100668280167,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
23,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
24,crude_wti,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
1,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
2,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
3,gold,-0.09283386459243248,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
4,gold,-0.1734497648819341,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
5,gold,-0.035983767913220985,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
6,gold,-0.09859691921274041,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
7,gold,-0.18973709765236468,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
8,gold,-0.15722752189448427,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
9,gold,-6.981508198981536e-5,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
10,gold,0.04193873674406856,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
11,gold,-0.010230788415500082,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
12,gold,0.010770509427290008,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
13,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
14,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
15,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
16,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
17,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
18,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
19,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
20,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
21,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
22,gold,0,girf-ngas-1sigma,FALSE,combined,vix,NA,NA
