date,oil
2000-01-01,0.5336504685261141
2000-02-01,0.7474773992110877
2000-03-01,-0.5432065260371626
2000-04-01,0.4074586998894082
2000-05-01,-0.12706768591100873
2000-06-01,1.0132483108273203
2000-07-01,0.06084563036759026
2000-08-01,-1.1928684398988203
2000-09-01,0.18253854728584457
2000-10-01,-0.004111848977859168
2000-11-01,0.16937648023809831
2000-12-01,-0.7741053611189642
