lower,median,upper,,,,,,,,,,t
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,0
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,1
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,2
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,3
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,4
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,5
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,6
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,7
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,8
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,9
0.06887208714006673,0.011634403335176607,0.001751799624677111,2.6341678796213737e-4,3.960912979099792e-5,5.955895428228463e-6,0.37287464511613866,0.05579144195564512,0.008388663666354436,0.00126137499093724,1.896688337338549e-4,2.851988273076029e-5,10
